state_fips,county_fips,census_year,pnsp_year,harvested_cropland_acres,group_acres,coverage,n_crop_groups,n_suppressed_crop_records,shannon_H,effective_n_crops,top1_share,top3_share,dominant_crop,stratum,high_input_acres,high_input_share,total_kg_high,insecticide_kg_high,neonic_kg_high,insecticide_kg_low,insecticide_g_per_acre_high,insecticide_g_per_acre_low,total_g_per_acre_high
48,49,2017,2018,29830.0,26808.0,0.898693,6,8,0.803732,2.233862,0.78954,0.910176,Hay & haylage,Hay & small grains,2488.0,0.092808,20809.7,1162.5,29.7,1075.9,38.970835,36.067717,697.609789
48,51,2017,2018,53045.0,52531.0,0.99031,8,1,1.292219,3.640856,0.55571,0.89608,Hay & haylage,Hay & small grains,10871.0,0.206944,119274.7,11919.9,687.7,10663.8,224.71298,201.033085,2248.556886
48,53,2017,2018,12091.0,11196.0,0.925978,5,3,0.218352,1.244025,0.954448,0.994552,Hay & haylage,Hay & small grains,487.0,0.043498,2354.1,201.7,2.8,140.2,16.681829,11.595402,194.698536
48,55,2017,2018,53779.0,53690.0,0.998345,7,3,1.498945,4.476965,0.340548,0.810095,Hay & haylage,Hay & small grains,10209.0,0.190147,64206.3,4452.3,224.2,3525.3,82.788821,65.551609,1193.891668
48,57,2017,2018,39236.0,37730.0,0.961617,5,4,1.418456,4.130738,0.325948,0.869547,Corn,Corn / soybean,11308.0,0.299708,99426.8,9997.5,541.9,7438.6,254.804261,189.586094,2534.070751
48,59,2017,2018,38364.0,37767.0,0.984439,5,4,0.717406,2.049112,0.579659,0.99767,Wheat,Hay & small grains,237.0,0.006275,11670.8,1618.9,4.7,1575.7,42.198415,41.07236,304.212282
48,61,2017,2018,168587.0,158121.0,0.937919,8,4,1.368587,3.929792,0.392908,0.898767,Cotton,Southern row crops,66932.0,0.423296,170098.3,12148.9,93.1,11296.7,72.063089,67.008132,1008.964511
48,63,2017,2018,13104.0,12620.0,0.963065,6,1,0.137526,1.147431,0.97504,0.996989,Hay & haylage,Hay & small grains,288.0,0.022821,9100.5,90.4,0.1,90.4,6.898657,6.898657,694.482601
48,65,2017,2018,205318.0,213912.0,1.041857,8,2,1.418323,4.13019,0.388847,0.827588,Cotton,Southern row crops,83189.0,0.388894,437074.5,15246.6,406.6,13910.6,74.258467,67.751488,2128.768544
48,67,2017,2018,27018.0,26954.0,0.997631,7,0,0.109498,1.115718,0.982155,0.996513,Hay & haylage,Hay & small grains,165.0,0.006122,16066.4,74.8,0.9,73.6,2.768525,2.72411,594.655415
48,69,2017,2018,188310.0,191289.0,1.01582,6,5,1.522161,4.582118,0.337704,0.768021,Corn,Corn / soybean,48743.0,0.254813,442339.6,45637.5,275.1,44208.5,242.353035,234.764484,2348.996867
48,71,2017,2018,32115.0,31980.0,0.995796,5,6,0.819343,2.269009,0.559662,0.988962,Rice,Southern row crops,17951.0,0.56132,40861.2,1108.0,424.8,785.9,34.501012,24.471431,1272.340028
48,73,2017,2018,43860.0,43514.0,0.992111,5,2,0.095607,1.100326,0.983637,0.999334,Hay & haylage,Hay & small grains,683.0,0.015696,34572.1,164.2,1.4,142.3,3.74373,3.244414,788.237574
48,75,2017,2018,51820.0,52648.0,1.015978,5,2,0.935811,2.549281,0.694917,0.955345,Cotton,Southern row crops,36586.0,0.694917,77296.1,907.0,81.6,411.5,17.502895,7.940949,1491.626785
48,77,2017,2018,43309.0,43823.0,1.011868,9,2,1.163187,3.200115,0.482851,0.932182,Hay & haylage,Hay & small grains,4167.0,0.095087,16173.9,3716.2,13.8,3652.7,85.806645,84.340437,373.453555
48,79,2017,2018,205484.0,209712.0,1.020576,7,2,1.267194,3.550873,0.591669,0.84091,Cotton,Southern row crops,145169.0,0.69223,362261.3,13394.5,211.9,1877.3,65.185124,9.135991,1762.965973
48,81,2017,2018,14499.0,14186.0,0.978412,5,4,0.941969,2.565027,0.563443,0.986607,Hay & haylage,Hay & small grains,1036.0,0.07303,7272.2,155.1,24.0,39.8,10.697289,2.745017,501.565625
48,83,2017,2018,61453.0,61587.0,1.002181,7,4,1.535749,4.644801,0.320279,0.833796,Wheat,Hay & small grains,6219.0,0.100979,39785.9,2135.6,29.7,1604.1,34.751762,26.102875,647.419979
48,85,2017,2018,95768.0,97438.0,1.017438,9,2,1.352087,3.865484,0.445863,0.900603,Hay & haylage,Hay & small grains,1778.0,0.018248,52221.2,3732.4,13.2,1453.2,38.973352,15.174171,545.288614
48,87,2017,2018,81736.0,82970.0,1.015097,6,4,0.978727,2.661065,0.707256,0.908196,Cotton,Southern row crops,64524.0,0.777679,156782.7,2192.3,121.5,556.2,26.821719,6.804835,1918.159685
48,89,2017,2018,71480.0,67727.0,0.947496,5,5,1.218776,3.383044,0.427141,0.956472,Rice,Southern row crops,30517.0,0.450588,106551.6,3371.6,497.5,2552.0,47.168439,35.702294,1490.649133
48,93,2017,2018,79666.0,81147.0,1.01859,10,2,1.417754,4.127838,0.599024,0.793646,Hay & haylage,Hay & small grains,18451.0,0.227377,81914.5,3259.0,232.3,2664.8,40.908292,33.449652,1028.224086
48,95,2017,2018,60249.0,62159.0,1.031702,8,2,1.348913,3.853235,0.380637,0.881964,Cotton,Southern row crops,23669.0,0.380782,123960.0,2850.4,625.5,1126.0,47.310329,18.689107,2057.461535
48,97,2017,2018,89881.0,92509.0,1.029239,9,3,1.076578,2.934621,0.6947,0.889384,Hay & haylage,Hay & small grains,3200.0,0.034591,43809.1,3084.8,16.5,2164.2,34.320935,24.078504,487.412245
48,99,2017,2018,46919.0,47022.0,1.002195,8,3,1.525194,4.596035,0.508081,0.75705,Hay & haylage,Hay & small grains,892.0,0.01897,44562.2,2318.0,11.5,1356.1,49.404293,28.903003,949.76875
48,107,2017,2018,193401.0,194317.0,1.004736,5,4,0.398105,1.489001,0.913914,0.980465,Cotton,Southern row crops,177589.0,0.913914,511885.2,8913.1,368.4,2621.5,46.086111,13.554739,2646.755704
48,111,2017,2018,193223.0,200109.0,1.035638,9,4,1.509043,4.522401,0.444803,0.803137,Corn,Corn / soybean,24033.0,0.1201,250821.4,37886.0,68.3,36568.1,196.073966,189.25335,1298.092877
48,113,2017,2018,18080.0,16326.0,0.902987,5,3,0.763581,2.145947,0.770795,0.972682,Hay & haylage,Hay & small grains,446.0,0.027318,8356.8,414.6,1.1,240.2,22.931416,13.285398,462.212389
48,115,2017,2018,293818.0,293928.0,1.000374,7,2,0.500646,1.649787,0.884397,0.971153,Cotton,Southern row crops,280190.0,0.953261,727751.4,9623.7,528.1,3327.7,32.75395,11.325719,2476.878204
48,117,2017,2018,290800.0,301380.0,1.036382,7,4,1.550363,4.713179,0.406009,0.721216,Wheat,Hay & small grains,40008.0,0.132749,316921.7,30174.5,122.8,28267.6,103.763755,97.206327,1089.827029
48,121,2017,2018,104555.0,103808.0,0.992855,10,2,1.295621,3.653263,0.508901,0.900229,Hay & haylage,Hay & small grains,3590.0,0.034583,38458.2,3517.7,6.9,1171.7,33.644493,11.206542,367.827459
48,123,2017,2018,36907.0,36796.0,0.996992,3,3,0.681892,1.977616,0.773481,1.0,Hay & haylage,Hay & small grains,2929.0,0.079601,53323.1,1134.8,16.7,425.9,30.747555,11.539816,1444.79638
48,125,2017,2018,42204.0,42122.0,0.998057,6,3,0.578692,1.783704,0.853497,0.970158,Cotton,Southern row crops,35954.0,0.853568,58947.0,697.8,56.8,245.4,16.533978,5.814615,1396.715951
48,129,2017,2018,28137.0,29209.0,1.038099,8,3,1.342512,3.828649,0.567599,0.823821,Cotton,Southern row crops,19100.0,0.653908,51094.8,1614.1,29.7,159.3,57.365746,5.661584,1815.929204
48,133,2017,2018,36910.0,35331.0,0.95722,6,4,0.51234,1.669193,0.861623,0.996575,Hay & haylage,Hay & small grains,2022.0,0.05723,20655.4,1031.5,42.9,577.0,27.946356,15.63262,559.61528
48,139,2017,2018,190064.0,193714.0,1.019204,10,1,1.588331,4.895573,0.340414,0.787517,Corn,Corn / soybean,24898.0,0.12853,151190.0,10979.7,120.6,6806.3,57.768436,35.810569,795.468895
48,141,2017,2018,30318.0,30230.0,0.997097,6,2,1.083219,2.954175,0.491995,0.973239,Cotton,Southern row crops,26026.0,0.860933,9904.8,844.6,197.1,610.2,27.858038,20.126657,326.697012
48,143,2017,2018,83481.0,81441.0,0.975563,11,1,0.650134,1.915798,0.862035,0.936064,Hay & haylage,Hay & small grains,1872.0,0.022986,13769.6,831.2,15.9,592.7,9.956757,7.099819,164.942921
48,145,2017,2018,134445.0,135287.0,1.006263,10,2,1.43489,4.199181,0.506124,0.849993,Corn,Corn / soybean,5338.0,0.039457,135193.1,7167.2,36.2,2257.3,53.309532,16.789765,1005.564357
48,147,2017,2018,158613.0,156246.0,0.985077,9,3,1.362351,3.905365,0.491398,0.86975,Hay & haylage,Hay & small grains,4418.0,0.028276,82307.1,4861.9,23.0,2554.0,30.652595,16.102085,518.917743
48,149,2017,2018,64956.0,63997.0,0.985236,6,5,0.641313,1.898973,0.786006,0.987093,Hay & haylage,Hay & small grains,1309.0,0.020454,65676.4,1047.8,24.6,606.6,16.130919,9.338629,1011.090584
48,151,2017,2018,117465.0,115441.0,0.982769,4,3,0.91163,2.488375,0.66246,0.978534,Cotton,Southern row crops,76475.0,0.66246,224389.4,1916.2,517.9,1096.2,16.312944,9.332141,1910.266037
48,153,2017,2018,283399.0,292327.0,1.031503,5,8,0.924689,2.521085,0.662932,0.959617,Cotton,Southern row crops,193793.0,0.662932,1191779.2,19373.8,1363.7,17699.6,68.362274,62.454702,4205.304888
48,157,2017,2018,103115.0,102497.0,0.994007,8,1,1.623523,5.070924,0.411817,0.741095,Cotton,Southern row crops,52358.0,0.510825,186073.9,19303.3,1308.8,16136.5,187.201668,156.490326,1804.527954
48,159,2017,2018,20953.0,18609.0,0.888131,2,9,0.042436,1.043349,0.992853,1.0,Hay & haylage,Hay & small grains,133.0,0.007147,20365.5,107.3,0.2,78.8,5.120985,3.760798,971.961056
48,161,2017,2018,37376.0,36689.0,0.981619,5,2,0.068306,1.070693,0.988961,0.999373,Hay & haylage,Hay & small grains,389.0,0.010603,42568.2,215.0,40.3,192.5,5.752354,5.150364,1138.918022
48,163,2017,2018,62213.0,65098.0,1.046373,10,2,1.923391,6.844127,0.179729,0.534824,Wheat,Hay & small grains,28425.0,0.436649,69959.7,3258.0,311.1,2883.2,52.368476,46.344012,1124.518991
48,165,2017,2018,361120.0,363281.0,1.005984,9,6,1.136301,3.115224,0.664331,0.89597,Cotton,Southern row crops,304350.0,0.837781,851026.1,10126.9,497.8,3542.8,28.043033,9.810589,2356.629652
48,169,2017,2018,43321.0,41976.0,0.968953,2,5,0.110347,1.116666,0.976772,1.0,Cotton,Southern row crops,41001.0,0.976772,79166.1,723.7,84.4,348.7,16.705524,8.049214,1827.430115
48,171,2017,2018,26625.0,27661.0,1.038911,8,3,1.211525,3.358602,0.644192,0.856513,Hay & haylage,Hay & small grains,1873.0,0.067713,36423.8,2123.7,2.6,1828.3,79.76338,68.668545,1368.030047
48,173,2017,2018,138004.0,138734.0,1.00529,7,1,0.365932,1.441857,0.928777,0.976538,Cotton,Southern row crops,130520.0,0.940793,259580.3,2763.4,186.7,1129.1,20.024057,8.181647,1880.962146
48,175,2017,2018,20804.0,19185.0,0.922178,4,3,0.952294,2.591647,0.454365,0.996351,Hay & haylage,Hay & small grains,70.0,0.003649,57458.1,1313.7,25.2,528.8,63.14651,25.418189,2761.877524
48,179,2017,2018,69670.0,70298.0,1.009014,7,2,1.420012,4.137171,0.400936,0.85129,Cotton,Southern row crops,28211.0,0.401306,199353.9,5228.7,202.2,4659.0,75.049519,66.872398,2861.402325
48,181,2017,2018,158001.0,160318.0,1.014664,9,1,1.344674,3.836936,0.388621,0.920502,Hay & haylage,Hay & small grains,1301.0,0.008115,66153.5,4772.2,17.5,2498.6,30.203606,15.813824,418.690388
48,183,2017,2018,12158.0,12150.0,0.999342,5,0,0.044161,1.045151,0.993827,0.998765,Hay & haylage,Hay & small grains,61.0,0.005021,5348.2,52.7,0.0,52.7,4.334595,4.334595,439.89143
48,185,2017,2018,45233.0,41613.0,0.91997,6,5,0.161531,1.175308,0.96864,0.999447,Hay & haylage,Hay & small grains,395.0,0.009492,82958.6,535.7,74.1,465.1,11.843123,10.282316,1834.028254
48,187,2017,2018,78496.0,78928.0,1.005503,8,1,1.3894,4.012442,0.385744,0.905331,Hay & haylage,Hay & small grains,4011.0,0.050818,139706.8,6407.6,134.8,2720.3,81.629637,34.655269,1779.795149
48,189,2017,2018,291830.0,300654.0,1.030237,10,3,1.04599,2.846215,0.704843,0.894646,Cotton,Southern row crops,215404.0,0.716451,1225210.7,25833.6,1332.0,22695.3,88.52277,77.768907,4198.371312
48,191,2017,2018,117915.0,116508.0,0.988068,5,4,0.445492,1.561258,0.901492,0.974414,Cotton,Southern row crops,106551.0,0.914538,126847.1,1282.8,132.8,588.3,10.879023,4.989187,1075.750329
48,193,2017,2018,42709.0,42634.0,0.998244,8,3,1.087286,2.966212,0.708331,0.862762,Hay & haylage,Hay & small grains,4217.0,0.098912,29929.7,754.5,1.1,234.6,17.666066,5.492987,700.782037
48,195,2017,2018,226938.0,234986.0,1.035463,6,2,1.360115,3.89664,0.399777,0.917012,Wheat,Hay & small grains,62209.0,0.264735,251180.7,20679.2,105.7,19729.0,91.122685,86.935639,1106.825212
48,197,2017,2018,51053.0,49241.0,0.964507,3,8,0.743466,2.103213,0.72858,1.0,Wheat,Hay & small grains,3633.0,0.07378,32690.4,510.0,28.0,258.1,9.989619,5.055531,640.322802
48,203,2017,2018,29246.0,26652.0,0.911304,4,5,0.050918,1.052236,0.992571,0.999175,Hay & haylage,Hay & small grains,198.0,0.007429,21121.2,113.0,0.4,111.0,3.863776,3.795391,722.191069
48,205,2017,2018,201178.0,206536.0,1.026633,8,2,1.574799,4.829769,0.429024,0.747168,Corn,Corn / soybean,41032.0,0.198668,286108.9,49811.6,20.9,47842.0,247.599638,237.809303,1422.167931
48,207,2017,2018,171959.0,183668.0,1.068092,8,4,1.055624,2.873769,0.467071,0.944721,Cotton,Southern row crops,86907.0,0.473174,254218.0,6706.7,440.9,6250.0,39.001739,36.345873,1478.364029
48,209,2017,2018,15760.0,15796.0,1.002284,7,2,1.438338,4.213688,0.336161,0.821917,Corn,Corn / soybean,2615.0,0.165548,33120.8,633.8,10.3,288.0,40.215736,18.274112,2101.573604
48,211,2017,2018,10840.0,10332.0,0.953137,2,3,0.656925,1.928851,0.633759,1.0,Hay & haylage,Hay & small grains,0.0,0.0,9690.2,331.2,2.5,323.8,30.553506,29.870849,893.929889
48,213,2017,2018,58826.0,57506.0,0.977561,6,3,0.087911,1.091891,0.98621,0.997739,Hay & haylage,Hay & small grains,765.0,0.013303,42914.5,133.0,1.2,133.0,2.260905,2.260905,729.51586
48,215,2017,2018,285995.0,254086.0,0.888428,10,5,1.742947,5.714159,0.330644,0.735164,Sorghum,Southern row crops,106051.0,0.417382,160922.5,12582.6,338.4,11950.6,43.995874,41.786045,562.675921
48,217,2017,2018,222565.0,229277.0,1.030157,10,3,1.267476,3.551878,0.519812,0.891049,Corn,Corn / soybean,20853.0,0.090951,150382.6,9236.3,82.3,4922.0,41.499337,22.114888,675.679464
48,219,2017,2018,245331.0,246032.0,1.002857,11,1,0.966003,2.627423,0.619818,0.968358,Cotton,Southern row crops,153675.0,0.624614,683151.0,15244.8,455.9,5065.2,62.139721,20.646392,2784.609364
48,221,2017,2018,26751.0,25685.0,0.960151,4,1,0.296813,1.345564,0.915048,0.999922,Hay & haylage,Hay & small grains,2182.0,0.084952,8600.2,591.2,22.3,516.6,22.100108,19.311428,321.490785
48,223,2017,2018,105066.0,100222.0,0.953896,5,8,0.049565,1.050814,0.992038,0.99985,Hay & haylage,Hay & small grains,798.0,0.007962,52071.6,754.7,0.8,248.9,7.183104,2.368987,495.608475
48,225,2017,2018,44044.0,43004.0,0.976387,5,4,0.125079,1.133238,0.977351,0.999256,Hay & haylage,Hay & small grains,942.0,0.021905,84006.7,1523.5,15.3,1108.6,34.59041,25.170284,1907.335846
48,227,2017,2018,76613.0,75729.0,0.988461,4,3,0.295404,1.343669,0.930397,0.999591,Cotton,Southern row crops,71898.0,0.949412,310923.4,3358.5,222.4,1515.7,43.837208,19.783849,4058.363463
48,229,2017,2018,11735.0,11662.0,0.993779,4,1,0.950188,2.586195,0.646459,0.961242,Hay & haylage,Hay & small grains,4123.0,0.353541,17215.6,495.4,129.0,376.9,42.215594,32.117597,1467.030251
48,231,2017,2018,120810.0,121149.0,1.002806,9,2,1.268496,3.555501,0.580607,0.860139,Hay & haylage,Hay & small grains,6499.0,0.053645,51611.2,3406.4,13.2,1193.0,28.196341,9.87501,427.209668
48,233,2017,2018,53059.0,52947.0,0.997889,5,1,1.324747,3.761235,0.429562,0.901902,Cotton,Southern row crops,22744.0,0.429562,116397.2,6584.5,94.8,6146.4,124.097703,115.840856,2193.731506
48,237,2017,2018,13301.0,13210.0,0.993158,5,2,0.202833,1.224868,0.959198,0.999092,Hay & haylage,Hay & small grains,250.0,0.018925,4347.4,417.3,0.6,413.4,31.373581,31.08037,326.847605
48,239,2017,2018,150676.0,150561.0,0.999237,7,2,1.120995,3.067906,0.592052,0.926262,Corn,Corn / soybean,41848.0,0.277947,122342.4,8588.2,696.2,7250.0,56.997797,48.116488,811.956781
48,241,2017,2018,10743.0,10639.0,0.990319,5,1,0.147371,1.158784,0.975186,0.991541,Hay & haylage,Hay & small grains,247.0,0.023216,8047.3,227.0,60.4,222.3,21.130038,20.692544,749.073816
48,245,2017,2018,38047.0,32632.0,0.857676,5,2,0.703714,2.021245,0.634285,0.999081,Rice,Southern row crops,21004.0,0.643663,51762.0,1548.4,461.4,1407.1,40.697033,36.983205,1360.475202
48,249,2017,2018,114192.0,105297.0,0.922105,5,4,1.222112,3.394348,0.490033,0.898535,Sorghum,Southern row crops,26270.0,0.249485,178321.5,6807.9,584.3,5124.3,59.618012,44.874422,1561.593632
48,251,2017,2018,105382.0,106126.0,1.00706,10,2,1.330926,3.784547,0.528268,0.894993,Hay & haylage,Hay & small grains,4029.0,0.037964,46371.1,2613.1,9.5,1204.7,24.796455,11.431744,440.028658
48,253,2017,2018,163775.0,170820.0,1.043016,7,4,1.125633,3.082168,0.467129,0.939802,Cotton,Southern row crops,79885.0,0.467656,190290.1,2887.7,391.2,2345.7,17.632117,14.322699,1161.899557
48,255,2017,2018,53294.0,52087.0,0.977352,6,3,1.259207,3.522626,0.519842,0.873654,Hay & haylage,Hay & small grains,4233.0,0.081268,82713.3,3845.9,159.4,2624.6,72.163846,49.24757,1552.018989
48,257,2017,2018,98770.0,96095.0,0.972917,7,3,1.066753,2.905928,0.637078,0.891691,Hay & haylage,Hay & small grains,350.0,0.003642,40033.7,1358.6,1.8,668.8,13.755189,6.771287,405.322466
48,273,2017,2018,62862.0,62621.0,0.996166,4,3,1.090807,2.976677,0.461954,0.957267,Cotton,Southern row crops,28928.0,0.461954,146936.1,5994.9,675.6,5008.6,95.36604,79.676116,2337.439152
48,275,2017,2018,84359.0,85107.0,1.008867,4,4,0.780666,2.182925,0.728777,0.987381,Wheat,Hay & small grains,16527.0,0.194191,71873.6,3769.1,102.6,3607.5,44.679287,42.763665,851.996823
48,277,2017,2018,132573.0,130940.0,0.987682,8,2,1.196226,3.307612,0.617611,0.871957,Hay & haylage,Hay & small grains,7218.0,0.055124,82845.0,4841.3,22.9,2159.7,36.517994,16.290647,624.900998
48,279,2017,2018,272704.0,276872.0,1.015284,9,4,1.303708,3.682928,0.566728,0.873971,Cotton,Southern row crops,159931.0,0.577635,367350.3,27086.1,226.1,1834.6,99.324176,6.727441,1347.06605
48,281,2017,2018,17210.0,17089.0,0.992969,4,1,0.639591,1.895706,0.79835,0.998713,Hay & haylage,Hay & small grains,1204.0,0.070455,2607.2,64.2,0.2,12.5,3.730389,0.726322,151.493318
48,285,2017,2018,52109.0,51905.0,0.996085,5,5,0.495896,1.641968,0.879241,0.972334,Hay & haylage,Hay & small grains,3121.0,0.060129,45935.2,320.5,35.2,176.5,6.150569,3.387131,881.521426
48,287,2017,2018,31673.0,31344.0,0.989613,4,5,0.14227,1.152888,0.973201,0.999904,Hay & haylage,Hay & small grains,485.0,0.015473,21319.6,281.8,3.0,58.9,8.897168,1.859628,673.115903
48,289,2017,2018,50032.0,46249.0,0.924388,4,3,0.038747,1.039507,0.994443,0.999719,Hay & haylage,Hay & small grains,257.0,0.005557,54959.6,220.1,22.5,177.4,4.399185,3.545731,1098.488967
48,293,2017,2018,51347.0,47754.0,0.930025,8,3,0.86427,2.373273,0.727897,0.975018,Hay & haylage,Hay & small grains,4998.0,0.104661,55265.4,1943.7,14.3,972.1,37.854208,18.931973,1076.312151
48,297,2017,2018,27095.0,26994.0,0.996272,6,2,1.142539,3.134717,0.56357,0.933504,Hay & haylage,Hay & small grains,1795.0,0.066496,21960.7,603.0,36.1,391.3,22.255029,14.441779,810.507474
48,303,2017,2018,325991.0,327096.0,1.00339,10,2,0.799107,2.223554,0.808035,0.935267,Cotton,Southern row crops,268275.0,0.820172,677405.9,11255.4,497.2,3534.0,34.52672,10.84079,2077.989576
48,305,2017,2018,339939.0,340232.0,1.000862,6,3,0.531455,1.701406,0.875335,0.970776,Cotton,Southern row crops,297817.0,0.875335,801860.4,11344.9,585.6,3909.8,33.373341,11.501475,2358.836144
48,307,2017,2018,48769.0,47674.0,0.977547,7,3,1.18646,3.275464,0.583169,0.925997,Wheat,Hay & small grains,5535.0,0.116101,45606.5,1299.3,129.1,385.5,26.641924,7.904612,935.153479
48,309,2017,2018,222963.0,227715.0,1.021313,9,2,1.367889,3.927053,0.450054,0.895764,Corn,Corn / soybean,12198.0,0.053567,99838.9,5418.0,42.5,2666.6,24.299996,11.959832,447.782367
48,313,2017,2018,26744.0,23878.0,0.892836,3,4,0.596413,1.815595,0.81707,1.0,Hay & haylage,Hay & small grains,1619.0,0.067803,32714.7,249.0,216.6,244.2,9.3105,9.13102,1223.253814
48,317,2017,2018,170206.0,169516.0,0.995946,6,3,0.531129,1.700852,0.877852,0.963909,Cotton,Southern row crops,153168.0,0.903561,352591.5,4207.8,260.7,1696.1,24.721808,9.964984,2071.557407
48,321,2017,2018,114811.0,106916.0,0.931235,8,1,1.68834,5.410493,0.307943,0.702262,Corn,Corn / soybean,39888.0,0.373078,210716.5,19483.5,1541.6,17235.1,169.700638,150.117149,1835.333722
48,325,2017,2018,86218.0,88130.0,1.022176,8,5,1.727441,5.626237,0.283683,0.742347,Hay & haylage,Hay & small grains,19233.0,0.218234,188510.2,10953.2,524.3,8698.7,127.040757,100.891925,2186.436707
48,331,2017,2018,119711.0,120243.0,1.004444,10,3,1.515192,4.550296,0.380496,0.81742,Corn,Corn / soybean,15543.0,0.129263,98900.5,6446.5,53.1,3842.6,53.850523,32.098972,826.160503
48,333,2017,2018,17119.0,16981.0,0.991939,4,4,1.028704,2.797438,0.629704,0.925034,Hay & haylage,Hay & small grains,3456.0,0.203522,13496.9,872.4,40.2,843.5,50.960921,49.272738,788.416379
48,335,2017,2018,51234.0,51495.0,1.005094,5,2,0.747057,2.110779,0.762424,0.990892,Cotton,Southern row crops,39285.0,0.76289,134878.7,1077.3,307.5,647.1,21.027052,12.630285,2632.601398
48,337,2017,2018,41707.0,41612.0,0.997722,6,2,0.589838,1.803696,0.817793,0.997525,Hay & haylage,Hay & small grains,1903.0,0.045732,14935.0,1134.3,24.3,1083.7,27.196873,25.983648,358.093366
48,339,2017,2018,16648.0,16416.0,0.986064,5,1,0.063787,1.065865,0.990923,0.996893,Hay & haylage,Hay & small grains,128.0,0.007797,14278.4,195.0,55.7,173.5,11.713119,10.421672,857.664584
48,341,2017,2018,146514.0,149581.0,1.020933,6,5,1.522079,4.581739,0.311069,0.804982,Corn,Corn / soybean,33846.0,0.226272,284543.9,21850.9,182.6,20496.2,149.138649,139.892433,1942.093588
48,343,2017,2018,12186.0,12174.0,0.999015,3,1,0.062887,1.064906,0.989732,1.0,Hay & haylage,Hay & small grains,30.0,0.002464,12882.9,13.1,0.2,13.1,1.075004,1.075004,1057.188577
48,347,2017,2018,20450.0,20348.0,0.995012,4,4,0.079203,1.082424,0.987714,0.997346,Hay & haylage,Hay & small grains,250.0,0.012286,28865.9,98.8,0.6,98.8,4.831296,4.831296,1411.535452
48,349,2017,2018,128554.0,129428.0,1.006799,11,2,1.401917,4.062983,0.465556,0.883116,Hay & haylage,Hay & small grains,27923.0,0.215742,91821.3,6609.7,81.8,5206.7,51.415747,40.502046,714.262489
48,353,2017,2018,82492.0,83865.0,1.016644,5,2,0.812196,2.252851,0.725225,0.980791,Cotton,Southern row crops,60842.0,0.725475,154281.7,1620.4,339.0,1158.6,19.643117,14.044998,1870.262571
48,355,2017,2018,302455.0,303563.0,1.003663,6,2,1.037284,2.821542,0.469283,0.973669,Sorghum,Southern row crops,128307.0,0.42267,616033.6,24599.3,2892.3,20216.6,81.332099,66.841679,2036.777702
48,357,2017,2018,199320.0,205122.0,1.029109,6,1,1.405476,4.077469,0.436316,0.851459,Wheat,Hay & small grains,44115.0,0.215067,276223.4,14578.5,162.9,13112.7,73.14118,65.787176,1385.828818
48,359,2017,2018,35678.0,36061.0,1.010735,4,2,0.970692,2.63977,0.630071,0.967805,Wheat,Hay & small grains,1161.0,0.032195,20423.7,651.2,8.2,511.0,18.252144,14.322552,572.445204
48,363,2017,2018,24915.0,24358.0,0.977644,4,2,0.507159,1.660566,0.859676,0.999097,Hay & haylage,Hay & small grains,1578.0,0.064784,12956.8,710.0,28.2,687.8,28.496889,27.60586,520.040136
48,365,2017,2018,27156.0,26742.0,0.984755,4,4,0.051589,1.052943,0.991923,0.999776,Hay & haylage,Hay & small grains,210.0,0.007853,23474.9,260.0,0.2,258.7,9.574311,9.52644,864.446163
48,367,2017,2018,54874.0,54546.0,0.994023,7,3,0.170442,1.185828,0.967422,0.99637,Hay & haylage,Hay & small grains,1507.0,0.027628,19881.3,1081.2,29.5,977.4,19.70332,17.811714,362.308197
48,369,2017,2018,214242.0,223083.0,1.041266,8,3,1.674819,5.337831,0.242452,0.700999,Wheat,Hay & small grains,52790.0,0.236638,374733.4,38227.0,199.2,36955.5,178.429066,172.494189,1749.112686
48,373,2017,2018,15207.0,14903.0,0.980009,6,0,0.106727,1.11263,0.98356,0.995035,Hay & haylage,Hay & small grains,125.0,0.008388,12603.7,40.2,0.5,37.8,2.643519,2.485697,828.809101
48,375,2017,2018,15971.0,14551.0,0.911089,4,5,0.689255,1.99223,0.775067,0.998626,Wheat,Hay & small grains,20.0,0.001374,12735.4,230.5,9.9,186.4,14.432409,11.671154,797.407802
48,379,2017,2018,22331.0,22269.0,0.997224,4,0,0.067835,1.070189,0.989312,0.999012,Hay & haylage,Hay & small grains,238.0,0.010688,14183.3,189.5,0.2,189.5,8.485961,8.485961,635.139492
48,381,2017,2018,99305.0,99648.0,1.003454,7,3,1.273398,3.572974,0.561406,0.850233,Wheat,Hay & small grains,8111.0,0.081397,70429.1,2052.4,69.4,1818.9,20.66764,18.316298,709.22008
48,383,2017,2018,38713.0,39313.0,1.015499,6,0,0.929908,2.534275,0.734261,0.925648,Cotton,Southern row crops,29033.0,0.738509,153162.5,2971.1,1001.4,1544.2,76.746829,39.88841,3956.358329
48,387,2017,2018,66479.0,67494.0,1.015268,7,1,0.769299,2.158253,0.775699,0.95527,Hay & haylage,Hay & small grains,3139.0,0.046508,66035.6,1666.3,1.4,1054.6,25.065058,15.863656,993.330225
48,391,2017,2018,53544.0,53461.0,0.99845,4,3,1.028837,2.797811,0.463403,0.963413,Sorghum,Southern row crops,22920.0,0.428724,181929.0,7917.8,998.2,6442.7,147.874645,120.32534,3397.747647
