normalized,pnsp_compound,pur_chemname,pur_chem_code,cfr180_chemical,cfr180_section,n_sources
SECBUTYLAMINE,,SEC-BUTYLAMINE,1704,,,1
SECBUTYLAMMONIUMPHOSPHATE,,SEC-BUTYL AMMONIUM PHOSPHATE,1713,,,1
SEDAXANE,,SEDAXANE,6116,Sedaxane,180.665,2
SEE,,SEE (1667),6117,,,1
SEECHEMCODE5890,,SEE CHEM CODE 5890,5997,,,1
SEECHEMCODE6040,,SEE CHEM CODE 6040,6372,,,1
SEECHEMCODE6373,,SEE CHEM CODE 6373,6039,,,1
SEECHEMCODE6378,,SEE CHEM CODE 6378,6489,,,1
SEECHEMCODE6379,,SEE CHEM CODE 6379,6484,,,1
SEECHEMCODE6389,,SEE CHEM CODE 6389,6482,,,1
SEECHEMCODE6390,,SEE CHEM CODE 6390,6475,,,1
SEECHEMCODE6392,,SEE CHEM CODE 6392,6486,,,1
SEECHEMCODE6403,,SEE CHEM CODE 6403,6474,,,1
SEECHEMCODE6413,,SEE CHEM CODE 6413,6478,,,1
SEECHEMCODE6416,,SEE CHEM CODE 6416,6490,,,1
SEECHEMICALCODE3552,,SEE CHEMICAL CODE 3552,3553,,,1
SENBUCONAZOLE,,SENBUCONAZOLE,2850,,,1
SESAMEOIL,,SESAME OIL,1221,,,1
SETHOXYDIM,SETHOXYDIM,SETHOXYDIM,2177,Sethoxydim,180.412,3
SETHYLCYCLOHEXYLETHYLTHIOCARBAMATE,,,,S-Ethyl cyclohexylethylthiocarbamate,180.212,1
SETHYLDIPROPYLTHIOCARBAMATE,,,,S-Ethyl dipropylthiocarbamate,180.117,1
SETHYLOODIMETHYLPHOSPHOROTHIOATE,,,,"S-(2-(Ethylsulfinyl)ethyl) O,O-dimethyl phosphorothioate",180.33,1
SHALE,,SHALE,3794,,,1
SHAMPOOBASE,,SHAMPOO BASE,3795,,,1
SHELLAC,,SHELLAC,3378,,,1
SIDURON,,SIDURON,603,,,1
SILICAAEROGEL,,SILICA AEROGEL,529,,,1
SILICACRYSTALLINEFUSED,,"SILICA, CRYSTALLINE-FUSED",2851,,,1
SILICACRYSTALLINEQUARTZ,,"SILICA, CRYSTALLINE-QUARTZ",2852,,,1
SILICAFILLEDPOLYDIMETHYLSILOXANE,,SILICA FILLED POLYDIMETHYLSILOXANE,6081,,,1
SILICAGEL,,SILICA GEL,3557,,,1
SILICAHYDRATE,,SILICA HYDRATE,2853,,,1
SILICATES,SILICATES,,,,,1
SILICIC,,SILICIC ACID,3556,,,1
SILICONE,,SILICONE,3796,,,1
SILICONEDEFOAMER,,SILICONE DEFOAMER,1917,,,1
SILICONEMOLDRELEASEAGENTSM2140,,SILICONE MOLD RELEASE AGENT SM 2140,2854,,,1
SILKWORMPUPAE,,SILKWORM PUPAE,2855,,,1
SILTHIOFAM,,SILTHIOFAM,6215,,,1
SILVERCHLORIDE,,SILVER CHLORIDE,2324,,,1
SILVERIODIDECOLLOIDAL,,"SILVER IODIDE, COLLOIDAL",1556,,,1
SILVERIONIC,,"SILVER, IONIC",5150,,,1
SILVERNITRATE,,SILVER NITRATE,2856,,,1
SILVERSODIUMHYDROGENZIRCONIUMPHOSPHATE,,SILVER SODIUM HYDROGEN ZIRCONIUM PHOSPHATE,5765,,,1
SILVEX,,"SILVEX|SILVEX, POTASSIUM SALT",1323|530,,,1
SILVEX2ETHYLHEXYL,,"SILVEX, 2-ETHYLHEXYL ESTER",1261,,,1
SILVEXBUTOXYETHANOL,,"SILVEX, BUTOXYETHANOL ESTER",828,,,1
SILVEXBUTOXYPROPYL,,"SILVEX, BUTOXYPROPYL ESTER",1832,,,1
SILVEXDIMETHYLAMINE,,"SILVEX, DIMETHYLAMINE SALT",1902,,,1
SILVEXISOOCTYL,,"SILVEX, ISOOCTYL ESTER",829,,,1
SILVEXPROPYLENEGLYCOLBUTYLETHER,,"SILVEX, PROPYLENE GLYCOL BUTYL ETHER ESTER",349,,,1
SILVEXTRIETHANOLAMINE,,"SILVEX, TRIETHANOLAMINE SALT",296,,,1
SILVEXTRIETHYLAMINE,,"SILVEX, TRIETHYLAMINE SALT",1357,,,1
SIMAZINE,SIMAZINE,SIMAZINE,531,Simazine,180.213,3
SIMETONE,,SIMETONE,3532,,,1
SIMETRYN,,SIMETRYN,4097,,,1
SMETHOPRENE,,S-METHOPRENE,5026,,,1
SMETOLACHLOR,,S-METOLACHLOR,5133,,,1
SOAP,,SOAP,772,,,1
SOAPSTONE,,SOAPSTONE,3797,,,1
SODIUM,,SODIUM,2858,,,1
SODIUM14DIISOBUTYLSULFOSUCCINATE,,"SODIUM 1,4-DIISOBUTYL SULFO SUCCINATE",3845,,,1
SODIUM14DINONYLSULFOSUCCINATE,,"SODIUM 1,4-DINONYL SULFOSUCCINATE",3400,,,1
SODIUM1OCTANESULFONATE,,SODIUM-1-OCTANE SULFONATE,3886,,,1
SODIUM2MERCAPTOBENZOTHIAZOLE,,SODIUM 2-MERCAPTOBENZOTHIAZOLE,613,,,1
SODIUM2NITROPHENOXIDE,,SODIUM 2-NITROPHENOXIDE,5118,,,1
SODIUM4NITROPHENOXIDE,,SODIUM 4-NITROPHENOXIDE,5119,,,1
SODIUMALKYLARYLSULFONATE,,SODIUM ALKYLARYL SULFONATE,1206,,,1
SODIUMALKYLNAPHTHALENESULFONATE,,SODIUM ALKYL NAPHTHALENE SULFONATE,2859,,,1
SODIUMALPHAOLEFINSULFONATE,,SODIUM ALPHA-OLEFIN (C14-C16) SULFONATE,5843,,,1
SODIUMALUMINATE,,SODIUM ALUMINATE,3382,,,1
SODIUMALUMINUMPHOSPHATE,,SODIUM ALUMINUM PHOSPHATE,3383,,,1
SODIUMARSENATE,,SODIUM ARSENATE,283,,,1
SODIUMARSENITE,,SODIUM ARSENITE,534,,,1
SODIUMASCORBATE,,SODIUM ASCORBATE,3384,,,1
SODIUMBENZENESULFONATE,,SODIUM BENZENE SULFONATE,974,,,1
SODIUMBENZOATE,,SODIUM BENZOATE,535,,,1
SODIUMBICARBONATE,,SODIUM BICARBONATE,1134,,,1
SODIUMBICHROMATEDIHYDRATE,,SODIUM BICHROMATE DIHYDRATE,3980,,,1
SODIUMBISSULFOSUCCINATE,,SODIUM BIS(TRIDECYL) SULFOSUCCINATE,3386,,,1
SODIUMBISULFATE,,SODIUM BISULFATE,905,,,1
SODIUMBISULFITE,,SODIUM BISULFITE,6120,,,1
SODIUMBOROHYDRIDE,,SODIUM BOROHYDRIDE,3387,,,1
SODIUMBROMIDE,,SODIUM BROMIDE,1103,,,1
SODIUMBROMOSULFAMATESODIUMCHLOROSULFAMATEPOTASSIUMBROMOSULFAMATEPOTASSIUMCHLOROSULFAMATE,,"SODIUM BROMOSULFAMATE, SODIUM CHLOROSULFAMATE, POTASSIUM BROMOSULFAMATE, POTASSIUM CHLOROSULFAMATE",6031,,,1
SODIUMBUTYLNAPHTHALENESULFONATE,,SODIUM BUTYL NAPHTHALENE SULFONATE,2860,,,1
SODIUMCACODYLATE,,SODIUM CACODYLATE,1673,,,1
SODIUMCAPRYLATE,,SODIUM CAPRYLATE,3388,,,1
SODIUMCARBONATE,,SODIUM CARBONATE,854,,,1
SODIUMCARBONATEPEROXYHYDRATE,,SODIUM CARBONATE PEROXYHYDRATE,5785,,,1
SODIUMCASEINATE,,SODIUM CASEINATE,3389,,,1
SODIUMCETYLSULFATE,,SODIUM CETYL SULFATE,3390,,,1
SODIUMCHLORATE,SODIUM CHLORATE,SODIUM CHLORATE,536,,,2
SODIUMCHLORIDE,,SODIUM CHLORIDE,721,,,1
SODIUMCHLORITE,,SODIUM CHLORITE,2148,,,1
SODIUMCHLOROPHENATES,,SODIUM CHLOROPHENATES,773,,,1
SODIUMCHROMATE,,SODIUM CHROMATE,1241,,,1
SODIUMCITRATE,,SODIUM CITRATE,1634,,,1
SODIUMCYANIDE,,SODIUM CYANIDE,688,,,1
SODIUMDECYLBENZENESULFONATE,,SODIUM DECYL BENZENE SULFONATE,3394,,,1
SODIUMDECYLSULFATE,,SODIUM DECYL SULFATE,5866,,,1
SODIUMDIBUTYLNAPHTHALENESULFONATE,,SODIUM DIBUTYL NAPHTHALENE SULFONATE,3555,,,1
SODIUMDICHLOROSTRIAZINETRIONE,,SODIUM DICHLORO-S-TRIAZINETRIONE,205,,,1
SODIUMDICHLOROSTRIAZINETRIONEDIHYDRATE,,SODIUM DICHLORO-S-TRIAZINETRIONE DIHYDRATE,1818,,,1
SODIUMDICHROMATE,,SODIUM DICHROMATE,3395,,,1
SODIUMDIHEXYLSULFOSUCCINATE,,SODIUM DIHEXYL SULFOSUCCINATE,3396,,,1
SODIUMDIHYDROGENPHOSPHATE,,SODIUM DIHYDROGEN PHOSPHATE,1022,,,1
SODIUMDIISOBUTYLNAPHTHALENESULFONATE,,SODIUM DIISOBUTYL NAPHTHALENE SULFONATE,3397,,,1
SODIUMDIISOOCTYLSULFOSUCCINATE,,SODIUM DIISOOCTYLSULFOSUCCINATE,961,,,1
SODIUMDIISOPROPYLNAPHTHALENESULFONATE,,SODIUM DIISOPROPYL NAPHTHALENE SULFONATE,3398,,,1
SODIUMDIMETHYLDITHIOCARBAMATE,,SODIUM DIMETHYL DITHIO CARBAMATE,548,,,1
SODIUMDIMETHYLNAPHTHALENESULFONATE,,SODIUM DIMETHYL NAPHTHALENE SULFONATE,3399,,,1
SODIUMDIOCTYLSULFOSUCCINATE,,SODIUM DIOCTYLSULFOSUCCINATE,2068,,,1
SODIUMDIPHENOXYBENZENEDISULFONATE,,SODIUM DI (1-ALKENYL) PHENOXY BENZENE DISULFONATE,1373,,,1
SODIUMDIPHOSPHATE,,SODIUM DI (MONOETHANOLAMINE) PHOSPHATE,1543,,,1
SODIUMDODECYLBENZENESULFONATE,,SODIUM DODECYLBENZENE SULFONATE,774,,,1
SODIUMDODECYLBENZENESULFONATEIODINECOMPLEX,,SODIUM DODECYLBENZENE SULFONATE - IODINE COMPLEX,1569,,,1
SODIUMDODECYLDIPHENYLOXIDESULFONATE,,SODIUM DODECYL DIPHENYL OXIDE SULFONATE,3401,,,1
SODIUMDODECYLPHENOXYBENZENEDISULFONATE,,SODIUM DODECYL PHENOXY BENZENE DISULFONATE,3403,,,1
SODIUMDODEYCLPOLYOXYETHYLENESULFATE,,SODIUM DODEYCL POLYOXYETHYLENE SULFATE,3404,,,1
SODIUMFLUORIDE,,SODIUM FLUORIDE,537,,,1
SODIUMFLUOSILICATE,,SODIUM FLUOSILICATE,538,,,1
SODIUMFORMALDEHYDESULFOXYLATE,,SODIUM FORMALDEHYDE SULFOXYLATE,3405,,,1
SODIUMGLUCONATE,,SODIUM GLUCONATE,3406,,,1
SODIUMHEPTADECYLSULFATE,,SODIUM HEPTADECYL SULFATE,3407,,,1
SODIUMHEXAMETAPHOSPHATE,,SODIUM HEXAMETAPHOSPHATE,1623,,,1
SODIUMHYDROSULFITE,,SODIUM HYDROSULFITE,3408,,,1
SODIUMHYDROXIDE,,SODIUM HYDROXIDE,362,,,1
SODIUMHYDROXYMETHYLGLYCINATE,,SODIUM HYDROXYMETHYLGLYCINATE,5720,,,1
SODIUMHYPOCHLORITE,,SODIUM HYPOCHLORITE,539,,,1
SODIUMHYPOPHOSPHATE,,SODIUM HYPOPHOSPHATE,3409,,,1
SODIUMHYPOPHOSPHITE,,SODIUM HYPOPHOSPHITE,3410,,,1
SODIUMISOPROPYLNAPHTHALENESULFONATE,,SODIUM ISOPROPYL NAPHTHALENE SULFONATE,3411,,,1
SODIUMLAUROAMPHOACETATE,,SODIUM LAUROAMPHO ACETATE,5867,,,1
SODIUMLAURYLETHERSULFATE,,SODIUM LAURYL ETHER SULFATE,3799|6355,,,1
SODIUMLAURYLSULFATE,,SODIUM LAURYL SULFATE,907,,,1
SODIUMLIGNOSULFONATE,,SODIUM LIGNOSULFONATE,2861,,,1
SODIUMMETABISULFITE,,SODIUM METABISULFITE,547,,,1
SODIUMMETABORATE,,SODIUM METABORATE,689,,,1
SODIUMMETABORATEOCTAHYDRATE,,SODIUM METABORATE OCTAHYDRATE,4012,,,1
SODIUMMETABORATETETRAHYDRATE,,SODIUM METABORATE TETRAHYDRATE,4013,,,1
SODIUMMETASILICATE,,SODIUM METASILICATE,1840,,,1
SODIUMMETHACRYLATE,,SODIUM METHACRYLATE,3414,,,1
SODIUMMETHYLNAPHTHALENESULFONATE,,SODIUM METHYL NAPHTHALENE SULFONATE,3415,,,1
SODIUMMETHYLNONYLNAPHTALENESULFONATE,,SODIUM METHYL NONYL NAPHTALENE SULFONATE,3416,,,1
SODIUMMETHYLSULFATE,,SODIUM METHYL SULFATE,3417,,,1
SODIUMMOLYBDATE,,SODIUM MOLYBDATE,1761,,,1
SODIUMMONOPHENOXYBENZENEDISULFONATE,,SODIUM MONO (1-ALKENYL) PHENOXY BENZENE DISULFONATE,1372,,,1
SODIUMNALKYLNPALMITOYLTAURATEIODINECOMPLEX,,SODIUM N-ALKYL-N-PALMITOYL TAURATE-IODINE COMPLEX,1568,,,1
SODIUMNAPHTHALENESULFONATE,,SODIUM NAPHTHALENE SULFONATE,1873,,,1
SODIUMNCYCLOHEXYLNPALMITOYLTAURATEIODINECOMPLEX,,SODIUM N-CYCLOHEXYL-N-PALMITOYL TAURATE - IODINE COMPLEX,2089,,,1
SODIUMNITRATE,,SODIUM NITRATE,696,,,1
SODIUMNITRITE,,SODIUM NITRITE,2862,,,1
SODIUMNLAUROYLNMETHYLTAURINE,,SODIUM N-LAUROYL-N-METHYL TAURINE,3412,,,1
SODIUMNMETHYLNOLEYLLAURATE,,SODIUM N-METHYL-N-OLEYL LAURATE,3419,,,1
SODIUMNNONYLDIPHENYLETHERSULFONATE,,SODIUM N-NONYL DIPHENYL ETHER SULFONATE,3420,,,1
SODIUMNONANOYLOXYBENZENESULFONATE,,SODIUM NONANOYLOXYBENZENE SULFONATE,5137,,,1
SODIUMNONYLPHENYLPOLYOXYETHYLENESULFATE,,SODIUM NONYLPHENYL POLYOXYETHYLENE SULFATE (4-5 MOLES),3421,,,1
SODIUMNPALMITOYLNMETHYLTAURINE,,SODIUM N-PALMITOYL-N-METHYL TAURINE,3428,,,1
SODIUMOCTYLSULFATE,,SODIUM OCTYL SULFATE,3423,,,1
SODIUMOLEOYLISETHIONATE,,SODIUM OLEOYL ISETHIONATE,3425,,,1
SODIUMOLEYLSULFATE,,SODIUM OLEYL SULFATE,3426,,,1
SODIUMOLEYLTAURINE,,SODIUM OLEYL TAURINE,3427,,,1
SODIUMPARATERTAMYLPHENATE,,SODIUM PARA-TERT-AMYLPHENATE,1541,,,1
SODIUMPARATERTBUTYLPHENATE,,SODIUM PARA-TERT-BUTYLPHENATE,1540,,,1
SODIUMPENTABORATE,,SODIUM PENTABORATE,1347,,,1
SODIUMPERACETATE,,SODIUM PERACETATE,6360,,,1
SODIUMPERBORATE,,SODIUM PERBORATE,3429,,,1
SODIUMPERMANGANATE,,SODIUM PERMANGANATE,3430,,,1
SODIUMPERSULFATE,,SODIUM PERSULFATE,2336,,,1
SODIUMPETROLEUMSULFONATE,,SODIUM PETROLEUM SULFONATE,3431,,,1
SODIUMPHENATE,,SODIUM PHENATE,2164,,,1
SODIUMPOLYACRYLATE,,SODIUM POLYACRYLATE,2863,,,1
SODIUMPOLYSULFIDE,,SODIUM POLYSULFIDE,541,,,1
SODIUMPROPIONATE,,SODIUM PROPIONATE,3434,,,1
SODIUMPYRITHIONE,,SODIUM PYRITHIONE,2144,,,1
SODIUMPYROARSENATE,,SODIUM PYROARSENATE,2864,,,1
SODIUMPYROPHOSPHATE,,SODIUM ACID PYROPHOSPHATE,3381,,,1
SODIUMRICINOLEATE,,SODIUM RICINOLEATE,3435,,,1
SODIUMSARCOSINATE,,SODIUM SARCOSINATE,3440,,,1
SODIUMSESQUICARBONATE,,SODIUM SESQUICARBONATE,1292,,,1
SODIUMSILICATE,,SODIUM SILICATE,2865,,,1
SODIUMSILICOALUMINATE,,SODIUM SILICOALUMINATE,2866,,,1
SODIUMSTEARATE,,SODIUM STEARATE,3441,,,1
SODIUMSULFAMATE,,SODIUM SULFAMATE,3442,,,1
SODIUMSULFATE,,SODIUM SULFATE,1532,,,1
SODIUMSULFATEDIETHYLENEGLYCOLABIETATE,,"SODIUM SULFATE, DIETHYLENE GLYCOL ABIETATE",1661,,,1
SODIUMSULFITE,,SODIUM SULFITE,1635,,,1
SODIUMSULFONATES,,SODIUM SULFONATES,1204,,,1
SODIUMSULFORICINOLEATE,,SODIUM SULFORICINOLEATE,908,,,1
SODIUMSULFOSUCCINATE,,SODIUM SULFOSUCCINATE,3445,,,1
SODIUMTALLOWSOAP,,SODIUM TALLOW SOAP,3802,,,1
SODIUMTETRABORATE,,SODIUM TETRABORATE (ANHYDROUS)|SODIUM TETRABORATE (PENTAHYDRATE),1808|5054,,,1
SODIUMTETRADECYLSULFATE,,SODIUM TETRADECYL SULFATE,3446,,,1
SODIUMTETRATHIOCARBONATE,,SODIUM TETRATHIOCARBONATE,2273,,,1
SODIUMTHIOCYANATE,,SODIUM THIOCYANATE,848,,,1
SODIUMTHIOSULFATE,,SODIUM THIOSULFATE,332,,,1
SODIUMTOLUENESULFONATE,,SODIUM TOLUENE SULFONATE,3447,,,1
SODIUMTRIISOPROPYLNAPHTHALENESULFONATE,,SODIUM TRIISOPROPYL NAPHTHALENE SULFONATE,3448,,,1
SODIUMTRIPHENYLBENZENESULFONATE,,SODIUM TRIPHENYL BENZENE SULFONATE,3449,,,1
SODIUMTRIPOLYPHOSPHATE,,SODIUM TRIPOLYPHOSPHATE,1024,,,1
SODIUMXYLENESULFONATE,,SODIUM XYLENE SULFONATE,909,,,1
SOLULAN98,,SOLULAN 98,2867,,,1
SOLULANL575,,SOLULAN L-575,2868,,,1
SOLVENTNAPHTHALIGHTAROMATIC,,"SOLVENT NAPHTHA (PETROLEUM), LIGHT AROMATIC",3804,,,1
SOLVENTRED49,,SOLVENT RED 49,3900,,,1
SORBIC,,SORBIC ACID,544,,,1
SORBITANDIOLEATE,,SORBITAN DIOLEATE,2869,,,1
SORBITANFATTY,,SORBITAN FATTY ACID ESTERS,2064,,,1
SORBITANMONOCOCOANATE,,SORBITAN MONOCOCOANATE,3451,,,1
SORBITANMONOLAURATE,,SORBITAN MONOLAURATE,2871,,,1
SORBITANMONOOLEATE,,SORBITAN MONOOLEATE,2870,,,1
SORBITANMONOSTEARATE,,SORBITAN MONOSTEARATE,3452,,,1
SORBITANSESQUIOLEATE,,SORBITAN SESQUIOLEATE,3805,,,1
SORBITANTRIOLEATE,,SORBITAN TRIOLEATE,2872,,,1
SORBITOL,,SORBITOL,1629,,,1
SORBITOLOCTANOATE,,SORBITOL OCTANOATE,5922,,,1
SORGHUMGRAIN,,"SORGHUM, GRAIN",3904,,,1
SOYAETHYLMORPHOLINIUMETHOSULFATE,,SOYA ETHYL MORPHOLINIUM ETHOSULFATE,3453,,,1
SOYALKYDRESIN,,SOY ALKYD RESIN,2873,,,1
SOYBEANFATTYACIDSDIMETHYLAMINE,,"SOYBEAN FATTY ACIDS, DIMETHYLAMINE SALT",1882,,,1
SOYBEANFATTYACIDSTERTAMINE,,"SOYBEAN FATTY ACIDS, TERT AMINE SALT",1308,,,1
SOYBEANHULLS,,SOYBEAN HULLS,3807,,,1
SOYBEANMEAL,,SOYBEAN MEAL,3808,,,1
SOYBEANOIL,,SOYBEAN OIL,2335,,,1
SOYFLOUR,,SOY FLOUR,3809,,,1
SOYPROTEIN,,SOY PROTEIN,3810,,,1
SPD21768,,SPD-21-768,2874,,,1
SPHAGNUMMOSS,,SPHAGNUM MOSS,6110,,,1
SPINETORAM,SPINETORAM,SPINETORAM,5946,Spinetoram,180.635,3
SPINOSAD,,SPINOSAD,3983,Spinosad,180.495,2
SPINOSYN,SPINOSYN,,,,,1
SPIRODICLOFEN,SPIRODICLOFEN,SPIRODICLOFEN,5857,Spirodiclofen,180.608,3
SPIROMESIFEN,SPIROMESIFEN,SPIROMESIFEN,5858,Spiromesifen,180.607,3
SPIROPIDION,,,,Spiropidion,180.723,1
SPIROTETRAMAT,SPIROTETRAMAT,SPIROTETRAMAT,5955,Spirotetramat,180.641,3
SPIROXAMINE,,SPIROXAMINE,6010,Spiroxamine,180.602,2
SPODOPTERAEXIGUAMULTINUCLEOPOLYHEDROVIRUSSTRAINBV004,,"SPODOPTERA EXIGUA MULTINUCLEOPOLYHEDROVIRUS, STRAIN BV-004",6191,,,1
SPONTO168,,SPONTO 168,2875,,,1
SPONTO232T,,SPONTO 232T,2885,,,1
SPONTO234T,,SPONTO 234T,2886,,,1
SPONTOAK3002BT,,SPONTO AK-30-02BT,2876,,,1
SPONTOAK3127A,,SPONTO AK31-27A,2877,,,1
SPONTOAK3127B,,SPONTO AK31-27B,2878,,,1
SPONTOAK3138,,SPONTO AK31-38,2879,,,1
SPONTOAK3156A,,SPONTO AK31-56A,2880,,,1
SPONTOAK3156B,,SPONTO AK31-56B,2881,,,1
SPONTOAK3156M,,SPONTO AK31-56M,3558,,,1
SPONTON140B,,SPONTO N-140B,2882,,,1
SPONTON300B,,SPONTO N-300B,2883,,,1
SPONTON500B,,SPONTO N-500B,2884,,,1
SPRAYDRIEDHONEYPOWDER,,SPRAY DRIED HONEY POWDER,3565,,,1
SQUALANE,,SQUALANE,2887,,,1
SSSTRIBUTYLPHOSPHOROTRITHIOATE,,"S,S,S-TRIBUTYL PHOSPHOROTRITHIOATE",190,,,1
STAPRO3000,,STA-PRO 3000,2889,,,1
STARCH,,STARCH,1821,,,1
STARCHGPOLY,,STARCH-G-POLY (ACRYLAMIDE-CO-SODIUM ACRYLATE),2888,,,1
STEARAMINEOXIDE,,STEARAMINE OXIDE,3454,,,1
STEARIC,,STEARIC ACID,2890,,,1
STEARYLALCOHOL,,STEARYL ALCOHOL,2892,,,1
STEARYLIMIDAZOLINE,,STEARYL IMIDAZOLINE,3455,,,1
STEINERNEMACARPOCAPSAE,,STEINERNEMA CARPOCAPSAE,6222,,,1
STEINERNEMAFELTIAESTRAINUK76,,STEINERNEMA FELTIAE STRAIN UK76,6262,,,1
STEPANTANA,,STEPANTAN A,2894,,,1
STERILIX,,STERILIX,550,,,1
STREPTOMYCESACIDISCABIESRL110,,STREPTOMYCES ACIDISCABIES RL-110 (ATCC 49003),6139,,,1
STREPTOMYCESACIDISCABIESSTRAINRL100TCELLSANDFERMENTATIONSOLIDS,,STREPTOMYCES ACIDISCABIES STRAIN RL-100T CELLS AND FERMENTATION SOLIDS,6036,,,1
STREPTOMYCESGRISEOVIRIDISSTRAINK61,,STREPTOMYCES GRISEOVIRIDIS STRAIN K61,3937,,,1
STREPTOMYCESLYDICUSWYEC108,,STREPTOMYCES LYDICUS WYEC 108,5891,,,1
STREPTOMYCESMICROFLAVUSSTRAINAQ6121,,"STREPTOMYCES MICROFLAVUS, STRAIN AQ 6121",6112,,,1
STREPTOMYCESNIGRESCENSSPP,,STREPTOMYCES NIGRESCENS SPP.,6333,,,1
STREPTOMYCESRIMOSUS,,STREPTOMYCES RIMOSUS,6498,,,1
STREPTOMYCIN,STREPTOMYCIN,STREPTOMYCIN,1217,Streptomycin,180.245,3
STREPTOMYCINSULFATE,,STREPTOMYCIN SULFATE,3834,,,1
STRIGOLACTONE,,STRIGOLACTONE,6432,,,1
STROBANE,,STROBANE,553,,,1
STRONTIUMDODECYLBENZENESULFONATE,,STRONTIUM DODECYL BENZENE SULFONATE,3456,,,1
STRYCHNINE,,STRYCHNINE,554,,,1
STRYCHNINESULFATE,,STRYCHNINE SULFATE,555,,,1
STYRENEACRYLICCOPOLYMER,,STYRENE ACRYLIC COPOLYMER,3457,,,1
STYRENEBUTADIENECOPOLYMER,,STYRENE BUTADIENE COPOLYMER,5399,,,1
STYRENEMALEICANHYDRIDECOPOLYMER,,STYRENE/MALEIC ANHYDRIDE COPOLYMER,3811,,,1
STYRENEPVPCOPOLYMER,,STYRENE/PVP COPOLYMER,3812,,,1
SUBBITUMINOUSHUMICSUBSTANCEDERIVEDFROMSEAWEED,,SUB-BITUMINOUS HUMIC SUBSTANCE DERIVED FROM SEAWEED,6353,,,1
SUCCINICANHYDRIDE,,SUCCINIC ANHYDRIDE,2897,,,1
SUCROSEOCTAACETATE,,SUCROSE OCTAACETATE,3458,,,1
SUCROSEOCTANOATE,,SUCROSE OCTANOATE,5230,,,1
SUDANIII,,SUDAN III,3459,,,1
SUGAR,,SUGAR,708,,,1
SUGARBEETMEAL,,SUGARBEET MEAL,3813,,,1
SULCOFURONSODIUM,,SULCOFURON-SODIUM,1645,,,1
SULFACETAMIDE,,SULFACETAMIDE,2215,,,1
SULFALLATE,,SULFALLATE,115,,,1
SULFAMETHAZINE,,SULFAMETHAZINE,1180,,,1
SULFAMIC,,SULFAMIC ACID,1044,,,1
SULFANILAMIDE,,SULFANILAMIDE,557,,,1
SULFAQUINOXALINE,,SULFAQUINOXALINE,775,,,1
SULFATEDDIPENTANE,,SULFATED DIPENTANE,3460,,,1
SULFATEDLINEARALCOHOLETHOXYLATE,,"SULFATED LINEAR ALCOHOL ETHOXYLATE, AMMONIUM SALT",1994,,,1
SULFATHIAZONE,,"SULFATHIAZONE|SULFATHIAZONE, SODIUM SALT",1489|1867,,,1
SULFCARBAMIDE,SULFCARBAMIDE,,,,,1
SULFENTRAZONE,SULFENTRAZONE,SULFENTRAZONE,5923,Sulfentrazone,180.498,3
SULFIDE,,SULFIDE,2898,,,1
SULFINYLLACTIC,,"SULFINYL LACTIC ACID, SODIUM SALT",2899,,,1
SULFISOXAZOLE,,SULFISOXAZOLE,2211,,,1
SULFLURAMID,,SULFLURAMID,2314,,,1
SULFOMETURON,SULFOMETURON,,,,,1
SULFOMETURONMETHYL,,SULFOMETURON-METHYL,2149,Sulfometuron-methyl,180.704,2
SULFONATED2HYDROXY4METHOXYBENZOPHENONE,,SULFONATED 2-HYDROXY-4-METHOXY-BENZOPHENONE,2900,,,1
SULFONATEDALKYLDIPHENYLOXIDE,,SULFONATED ALKYLDIPHENYL OXIDE,1236,,,1
SULFONATEDCASTOROIL,,SULFONATED CASTOR OIL,1870,,,1
SULFONATEDCODOIL,,SULFONATED COD OIL,3814,,,1
SULFONATEDCRESOL,,SULFONATED CRESOL,1119,,,1
SULFONATEDOLEIC,,"SULFONATED OLEIC ACID, SODIUM SALT",1674,,,1
SULFONATEDTALLOILFATTYACIDSSODIUM,,"SULFONATED TALL OIL FATTY ACIDS, SODIUM SALTS",2354,,,1
SULFOSATE,SULFOSATE,,,,,1
SULFOSULFURON,SULFOSULFURON,SULFOSULFURON,5136,Sulfosulfuron,180.552,3
SULFOSULFURONETHYLSULFONE,,"SULFOSULFURON ETHYL SULFONE|SULFOSULFURON ETHYL SULFONE
",6418|6487,,,1
SULFOTEP,,SULFOTEP,558,,,1
SULFOTEPOTHERRELATED,,"SULFOTEP, OTHER RELATED",90558,,,1
SULFOXAFLOR,SULFOXAFLOR,SULFOXAFLOR,6109,Sulfoxaflor,180.668,3
SULFOXIDE,,SULFOXIDE,559,,,1
SULFOXIDEOTHERRELATED,,"SULFOXIDE, OTHER RELATED",90559,,,1
SULFUR,SULFUR,SULFUR,560,,,2
SULFURCHLORIDE,,SULFUR CHLORIDE,3461,,,1
SULFURDICHLORIDE,,SULFUR DICHLORIDE,3462,,,1
SULFURDIOXIDE,,SULFUR DIOXIDE,561,Sulfur dioxide,180.444,2
SULFURIC,SULFURIC ACID,SULFURIC ACID,442,,,2
SULFURYLFLUORIDE,,SULFURYL FLUORIDE,618,Sulfuryl fluoride,180.575,2
SULPROFOS,,SULPROFOS,2006,,,1
SUNFLOWEROIL,,SUNFLOWER OIL,6321,,,1
SUNFLOWERSEEDS,,SUNFLOWER SEEDS,3815,,,1
